ref_ID,type,subset,native_indicated,natural_indicated,end_ref,restricted,taxon_ID,list_ID,end_list,entity_ID,geo_entity,suit_geo,entity_class,entity_type
10598,Species Database,other subset,1,0,1,0,5,14708,1,10905,Uruguay,0,Mainland,Botanical Country
10598,Species Database,other subset,1,0,1,0,5,14709,1,10907,Uzbekistan,0,Mainland,Botanical Country
10598,Species Database,other subset,1,0,1,0,5,14710,1,1071,Vanuatu,1,Island,
10598,Species Database,other subset,1,0,1,0,5,14711,1,10909,Venezuela,1,Mainland,Botanical Country
10598,Species Database,other subset,1,0,1,0,5,14712,1,10912,Vietnam,1,Island/Mainland,Botanical Country
10598,Species Database,other subset,1,0,1,0,5,14713,1,11500,"Virgin Islands, U.S.",0,Island Group,Political Unit
10598,Species Database,other subset,1,0,1,0,5,14714,1,578,Wallis and Futuna,0,Island,
10598,Species Database,other subset,1,0,1,0,5,14715,1,10923,Western Sahara,0,Mainland,Botanical Country
10598,Species Database,other subset,1,0,1,0,5,14716,1,10929,Yemen,0,Mainland,Botanical Country
10598,Species Database,other subset,1,0,1,0,5,14717,1,10933,Zambia,1,Mainland,Botanical Country
10598,Species Database,other subset,1,0,1,0,5,14718,1,10934,Zimbabwe,1,Mainland,Botanical Country
10598,Species Database,other subset,1,0,1,0,5,14719,1,10641,Congo,0,Mainland,Botanical Country
10598,Species Database,other subset,1,0,1,0,5,14720,1,11102,South-Korea,1,Island/Mainland,Landscape/Region
10598,Species Database,other subset,1,0,1,0,5,14721,1,329,St. Barthelemy,1,Island,
10598,Species Database,other subset,1,0,1,0,5,14722,1,335,St. Martin,1,Island,
10598,Species Database,other subset,1,0,1,0,5,14723,1,11510,South Sudan,0,Mainland,Political Unit
10599,Survey,native and naturalized,1,1,1,0,2,14724,1,12153,Namuku,0,Island,Island
10599,Survey,native and naturalized,1,1,1,0,2,14725,1,12154,Nukulevu,0,Island,Island
10599,Survey,native and naturalized,1,1,1,0,2,14726,1,12155,Yanucalailai,0,Island,Island
10599,Survey,native and naturalized,1,1,1,0,2,14727,1,1293,Yanutha Levu,0,Island,
10599,Survey,native and naturalized,1,1,1,0,2,14728,1,12156,Nukulau,0,Island,Island
10599,Survey,native and naturalized,1,1,1,0,2,14729,1,12157,Mabualau,0,Island,Island
10599,Survey,native and naturalized,1,1,1,0,2,14730,1,12158,Makaluva,0,Island,Island
10599,Survey,native and naturalized,1,1,1,0,2,14731,1,1256,Moturiki,0,Island,
10599,Survey,native and naturalized,1,1,1,0,2,14732,1,12159,Leluvia,0,Island,Island
10602,Survey,native,1,0,1,0,2,15435,1,10686,Greenland,1,Island Group,Botanical Country
10602,Survey,native,1,0,1,0,2,15436,1,189,Iceland,1,Island,
10602,Survey,native,1,0,1,0,2,15437,1,12206,Svalbard (excl. Jan Mayen),1,Island Group,Island
10602,Survey,native,1,0,1,0,2,15438,1,10674,Føroyar,1,Island Group,Botanical Country
10602,Survey,native,1,0,1,0,2,15439,1,402,Jan Mayen,1,Island,
10602,Survey,native,1,0,1,0,2,15440,1,12207,Arctic Islands,1,Island Group,Island
10603,Red list,native,1,1,1,0,2,15441,1,301,Cayman Islands,1,Island,
10603,Red list,native,1,1,1,0,2,15442,1,12208,Grand Cayman,1,Island,Island
10603,Red list,native,1,1,1,0,2,15443,1,700,Little Cayman,1,Island,
10603,Red list,native,1,1,1,0,2,15444,1,12209,Cayman Brac,1,Island,Island
10604,Checklist,endemic,1,0,1,0,2,15445,0,1074,Anjouan,0,Island,
10604,Checklist,endemic,1,0,1,0,2,15446,0,1073,Grand Comore,0,Island,
10604,Checklist,endemic,1,0,1,0,2,15447,0,12210,Mohéli,0,Island,Island
10604,Checklist,endemic,1,0,1,0,2,15448,1,11450,Comoros,0,Island Group,Political Unit
10605,Checklist,all,1,0,0,0,2,15449,0,375,Wake Island,1,Island,
10606,Report,all,1,1,1,0,2,15450,1,12211,King island,1,Island,Island
10607,Checklist,all,1,1,0,0,2,15452,0,433,Newfoundland,1,Island,
10607,Checklist,all,1,1,0,0,2,15453,0,10731,Labrador,1,Mainland,Botanical Country
10608,Checklist,all,1,1,1,0,2,15454,1,12212,Europa Island,1,Island,Island
10608,Checklist,all,1,1,1,0,2,15455,1,12213,Juan de Nova,1,Island,Island
10608,Checklist,all,1,1,1,0,2,15456,1,12214,Grande Glorieuse,1,Island,Island
10608,Checklist,all,1,1,1,0,2,15457,1,12215,Ile aux Crabes,1,Island,Island
10608,Checklist,all,1,1,1,0,2,15458,1,12216,Ile du Lys,1,Island,Island
10608,Checklist,all,1,1,1,0,2,15459,1,12217,Ile aux Roches Vert,1,Island,Island
10608,Checklist,all,1,1,1,0,2,15460,1,12218,Tromelin,1,Island,Island
10609,Checklist,all,1,1,1,0,2,15461,1,12219,St Lawrence Island,1,Island,Island
10610,Survey,all,1,0,1,0,2,15462,1,11630,"Late, Tonga",1,Island,Island
10611,Flora,all,1,1,1,0,2,15463,1,347,Taiwan,1,Island,
10612,Flora,all,1,0,1,0,2,15464,1,594,Kiritimati,1,Island,
10613,Survey,all,1,0,1,0,2,15465,1,12158,Makaluva,0,Island,Island
10614,Checklist,endemic,1,0,1,0,5,15466,1,12222,Tioman,0,Island,Island
10615,Survey,all,1,0,1,0,2,15467,1,12223,Tiwi Islands,1,Island Group,Island
10616,Report,native,1,1,1,0,2,15468,1,12224,Wrangel and Herold Islands,1,Island Group,Island
10617,Species Database,native,1,0,0,0,2,15469,1,1085,Hokkaido,1,Island,
10618,Checklist,all,1,0,1,0,4,15470,1,726,Fiji,1,Island,
10619,Checklist,all,1,0,1,0,2,15471,1,12225,Addu Atoll,1,Island Group,Island
10620,Survey,endemic,1,0,1,0,5,15472,1,296,Bahama Archipelago,1,Island,
10621,Species Database,endemic,1,0,1,0,5,15473,1,10654,Cyprus,1,Island,Botanical Country
10622,Checklist,endemic,1,0,1,0,5,15474,1,344,Hainan,1,Island,
10623,Checklist,endemic,1,0,1,0,2,15475,1,12033,Jeju-do,0,Island,Political Unit
10624,Checklist,endemic,1,0,1,0,2,15476,1,10728,Kuril Is.,0,Island Group,Botanical Country
10625,Checklist,endemic,1,0,1,0,2,15477,1,12227,Mafia Island,0,Island,Island
10626,Species Database,endemic,1,0,1,0,2,15478,1,11474,Malta,1,Island,Political Unit
10627,Checklist,endemic,1,0,1,0,2,15479,1,12228,Mindoro,0,Island,Island
10628,Flora,endemic,1,0,1,0,2,15480,1,598,Paramushir,1,Island,
10629,Account,endemic,1,0,1,0,2,15481,1,12229,Pemba,0,Island,Island
10630,Account,endemic,1,0,1,0,2,15482,1,731,Shetland,1,Island,
10631,Survey,endemic,1,0,1,0,2,15483,1,12230,Tuscan Archipelago,0,Island Group,Island
10631,Survey,endemic,1,0,1,0,2,15484,1,12231,Gorgona,0,Island,Island
10631,Survey,endemic,1,0,1,0,2,15485,1,12232,Capraia,0,Island,Island
10631,Survey,endemic,1,0,1,0,2,15486,1,12233,Elba,0,Island,Island
10631,Survey,endemic,1,0,1,0,2,16713,1,12632,Montecristo,0,Island,Island
10631,Survey,endemic,1,0,1,0,2,16714,1,12633,Giglio,0,Island,Island
10631,Survey,endemic,1,0,1,0,2,16715,1,12634,Giannutri,0,Island,Island
10631,Survey,endemic,1,0,1,0,2,16716,1,12635,Formica Grande di Grosseto,0,Island,Island
10632,Survey,all,1,0,0,0,2,15487,1,360,Kapingamarangi Atoll,1,Island,
10632,Survey,all,1,0,0,0,2,15488,1,12241,Matukerekere,1,Island,Island
10632,Survey,all,1,0,0,0,2,15489,1,12248,Pungupungu,1,Island,Island
10632,Survey,all,1,0,0,0,2,15490,1,12258,Tiahu,1,Island,Island
10632,Survey,all,1,0,0,0,2,15491,1,12239,Matawhei,1,Island,Island
10632,Survey,all,1,0,0,0,2,15492,1,12246,Pepeio,1,Island,Island
10632,Survey,all,1,0,0,0,2,15493,1,12250,Rikumanu,1,Island,Island
10632,Survey,all,1,0,0,0,2,15494,1,12238,Hukuniu,1,Island,Island
10632,Survey,all,1,0,0,0,2,15495,1,12242,Matuketuke,1,Island,Island
10632,Survey,all,1,0,0,0,2,15496,1,12261,Tirakume,1,Island,Island
10632,Survey,all,1,0,0,0,2,15497,1,12259,Tipae,1,Island,Island
10632,Survey,all,1,0,0,0,2,15498,1,12262,Tokongo,1,Island,Island
10632,Survey,all,1,0,0,0,2,15499,1,12260,Tirakau,1,Island,Island
10632,Survey,all,1,0,0,0,2,15500,1,12265,Turuaimu,1,Island,Island
10632,Survey,all,1,0,0,0,2,15501,1,12255,Tariha,1,Island,Island
10632,Survey,all,1,0,0,0,2,15502,1,12243,Nukuhatu,1,Island,Island
10632,Survey,all,1,0,0,0,2,15503,1,12235,Hepepa,1,Island,Island
10632,Survey,all,1,0,0,0,2,15504,1,12252,Sakenge,1,Island,Island
10632,Survey,all,1,0,0,0,2,15505,1,12245,Parakahi,1,Island,Island
10632,Survey,all,1,0,0,0,2,15506,1,12249,Ramotu,1,Island,Island
10632,Survey,all,1,0,0,0,2,15507,1,12236,Herekoro,1,Island,Island
10632,Survey,all,1,0,0,0,2,15508,1,12253,Takairongo,1,Island,Island
10632,Survey,all,1,0,0,0,2,15509,1,12237,Huhuhenua,1,Island,Island
10632,Survey,all,1,0,0,0,2,15510,1,12247,Pumatahati,1,Island,Island
10632,Survey,all,1,0,0,0,2,15511,1,12254,Tangawaka,1,Island,Island
10632,Survey,all,1,0,0,0,2,15512,1,12257,Tetau,1,Island,Island
10632,Survey,all,1,0,0,0,2,15513,1,12264,Touhou,1,Island,Island
10632,Survey,all,1,0,0,0,2,15514,1,12240,Matiro,1,Island,Island
10632,Survey,all,1,0,0,0,2,15515,1,12256,Taringa,1,Island,Island
10632,Survey,all,1,0,0,0,2,15516,1,12244,Nunakita,1,Island,Island
10632,Survey,all,1,0,0,0,2,15517,1,12263,Toronhahai,1,Island,Island
10632,Survey,all,1,0,0,0,2,15518,1,12251,Ringutoru,1,Island,Island
10632,Survey,all,1,0,0,0,2,15519,1,12266,Werua,1,Island,Island
10632,Survey,all,1,0,0,0,2,15520,1,12234,Hare,1,Island,Island
10633,Checklist,all,1,1,1,0,2,15521,1,10482,Ecuatorial Guinea,1,Island/Mainland,Political Unit
10633,Checklist,all,1,1,1,0,2,15522,1,365,Annobon,1,Island,
10633,Checklist,all,1,1,1,0,2,15523,1,12097,Bioko,1,Island,Island
10633,Checklist,all,1,1,1,0,2,15524,1,10667,Equatorial Guinea excl. Bioko,1,Mainland,Botanical Country
10634,Checklist,native,1,0,1,0,2,15525,1,12544,Japan (incl. some south Kuril Islands),1,Island Group,Island
10634,Checklist,native,1,0,1,0,2,15526,1,1086,Honshu,1,Island,
10634,Checklist,native,1,0,1,0,2,15527,1,1096,Kyushu,1,Island,
10634,Checklist,native,1,0,1,0,2,15528,1,1104,Shikoku,1,Island,
10634,Checklist,native,1,0,1,0,2,15529,1,12302,Himaka-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15530,1,12303,Saku-shima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15531,1,12304,Shino-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15532,1,12305,Hutagami-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15533,1,12306,Ikina-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15534,1,12307,Iwagi-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15535,1,12308,Ku-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15536,1,12309,Naka-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15537,1,12310,Ni-o-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15538,1,12311,Nuwa-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15539,1,12312,Sa-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15540,1,12313,To-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15541,1,12314,Tsuwaji-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15542,1,12315,Yuge-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15543,1,12316,Aino-shima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15544,1,12317,Nokono-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15545,1,12318,"O-shima, Fukuoka",0,Island,Island
10634,Checklist,native,1,0,1,0,2,15546,1,12319,Atata-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15547,1,12320,Hashiri-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15548,1,12321,Ikuchi-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15549,1,12322,Ikuno-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15550,1,12323,Inno-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15551,1,12324,Koune-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15552,1,12325,Mukai-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15553,1,12326,Nino-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15554,1,12327,Osakikami-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15555,1,12328,Sagi-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15556,1,12329,Ta-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15557,1,579,Anuchina,1,Island,
10634,Checklist,native,1,0,1,0,2,15558,1,597,Iturup,1,Island,
10634,Checklist,native,1,0,1,0,2,15559,1,584,Demina,1,Island,
10634,Checklist,native,1,0,1,0,2,15560,1,1085,Hokkaido,1,Island,
10634,Checklist,native,1,0,1,0,2,15561,1,595,Kunashir,1,Island,
10634,Checklist,native,1,0,1,0,2,15562,1,12334,Okushiri-to,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15563,1,12335,Oshima-ko-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15564,1,12336,Oshima-o-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15565,1,12337,Rebun-to,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15566,1,12338,Rishiri-to,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15567,1,583,Zelenyj,1,Island,
10634,Checklist,native,1,0,1,0,2,15568,1,596,Shikotan,1,Island,
10634,Checklist,native,1,0,1,0,2,15569,1,582,Tanfilyeva,1,Island,
10634,Checklist,native,1,0,1,0,2,15570,1,581,Polonskogo,1,Island,
10634,Checklist,native,1,0,1,0,2,15571,1,12343,Teuri-to,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15572,1,12344,Yagishiri-to,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15573,1,580,Iuriy,1,Island,
10634,Checklist,native,1,0,1,0,2,15574,1,12346,Awaji-shima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15575,1,12347,Boze-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15576,1,12348,Ie-shima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15577,1,12349,"Nishi-jima, Hyogo",1,Island,Island
10634,Checklist,native,1,0,1,0,2,15578,1,12350,Nu-shima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15579,1,12351,Tanga-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15580,1,12352,Noto-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15581,1,12353,Hiro-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15582,1,12354,Hon-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15583,1,12355,Nao-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15584,1,12356,Syodo-shima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15585,1,12357,Te-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15586,1,242,Akusekijima,1,Island,
10634,Checklist,native,1,0,1,0,2,15587,1,246,Amamioshima,1,Island,
10634,Checklist,native,1,0,1,0,2,15588,1,12360,Edateku-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15589,1,239,Gajajima,1,Island,
10634,Checklist,native,1,0,1,0,2,15590,1,232,Ioujima,1,Island,
10634,Checklist,native,1,0,1,0,2,15591,1,12363,Kakeroma-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15592,1,12364,Kamikoshiki-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15593,1,12365,Kaminone-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15594,1,247,Kikaijima,1,Island,
10634,Checklist,native,1,0,1,0,2,15595,1,243,Kodakarajima,1,Island,
10634,Checklist,native,1,0,1,0,2,15596,1,12368,Kogajya-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15597,1,236,Kuchinoerabujima,1,Island,
10634,Checklist,native,1,0,1,0,2,15598,1,237,Kuchinoshima,1,Island,
10634,Checklist,native,1,0,1,0,2,15599,1,12371,Mage-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15600,1,12372,"Naga-shima, Kagoshima",0,Island,Island
10634,Checklist,native,1,0,1,0,2,15601,1,12373,Nakakoshiki-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15602,1,238,Nakanoshima,1,Island,
10634,Checklist,native,1,0,1,0,2,15603,1,249,Okinoerabujima,1,Island,
10634,Checklist,native,1,0,1,0,2,15604,1,233,Kuroshima,1,Island,
10634,Checklist,native,1,0,1,0,2,15605,1,12377,Shimokoshiki-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15606,1,12378,Shishi-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15607,1,241,Suwanosejima,1,Island,
10634,Checklist,native,1,0,1,0,2,15608,1,240,Tairajima,1,Island,
10634,Checklist,native,1,0,1,0,2,15609,1,244,Takarajima,1,Island,
10634,Checklist,native,1,0,1,0,2,15610,1,231,Takeshima,1,Island,
10634,Checklist,native,1,0,1,0,2,15611,1,234,Tanegashima,1,Island,
10634,Checklist,native,1,0,1,0,2,15612,1,248,Tokunoshima,1,Island,
10634,Checklist,native,1,0,1,0,2,15613,1,12385,Uji-mukae-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15614,1,12386,Uke-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15615,1,235,Yakushima,1,Island,
10634,Checklist,native,1,0,1,0,2,15616,1,245,Yokoatejima,1,Island,
10634,Checklist,native,1,0,1,0,2,15617,1,250,Yoronjima,1,Island,
10634,Checklist,native,1,0,1,0,2,15618,1,12390,Yoro-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15619,1,12391,"Okino-shima, Kochi",0,Island,Island
10634,Checklist,native,1,0,1,0,2,15620,1,12392,Amakusashimo-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15621,1,12393,Gosyoura-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15622,1,12394,Hino-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15623,1,12395,Iwa-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15624,1,12396,Maki-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15625,1,12397,Nagaura-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15626,1,12398,Oyano-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15627,1,12399,Tobase-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15628,1,12400,Ubu-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15629,1,12401,Yoko-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15630,1,12402,Suga-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15631,1,12403,Toushi-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15632,1,12404,Aji-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15633,1,12405,Izu-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15634,1,12406,Kinkasan,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15635,1,12407,"O-shima, Mayagi",0,Island,Island
10634,Checklist,native,1,0,1,0,2,15636,1,12408,Tashiro-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15637,1,12409,"O-shima, Miyazaki",0,Island,Island
10634,Checklist,native,1,0,1,0,2,15638,1,12410,Shimaura-to,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15639,1,12411,Azuchi-o-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15640,1,12412,Fuku-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15641,1,12413,Hirado-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15642,1,12414,"Hira-shima, Nagasaki",0,Island,Island
10634,Checklist,native,1,0,1,0,2,15643,1,12415,Hisaka-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15644,1,12416,Hukue-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15645,1,12417,Ikino-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15646,1,12418,Ikitsuki-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15647,1,12419,Kaba-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15648,1,12420,Matsu-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15649,1,12421,Nakadori-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15650,1,12422,Naru-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15651,1,12423,Nozaki-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15652,1,12424,Ojika-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15653,1,12425,"Okino-shima, Nagasaki",0,Island,Island
10634,Checklist,native,1,0,1,0,2,15654,1,12426,"O-shima, Nagasaki",0,Island,Island
10634,Checklist,native,1,0,1,0,2,15655,1,12427,Sagano-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15656,1,12428,Saikai-city-o-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15657,1,12429,Sasebo-city-kuro-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15658,1,12430,Shimayama-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15659,1,12431,Taka-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15660,1,12432,Taku-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15661,1,12433,Tsushima-to,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15662,1,12434,Uku-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15663,1,12435,Wakamatu-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15664,1,12436,Awa-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15665,1,11640,Sadoga-shima,1,Island,
10634,Checklist,native,1,0,1,0,2,15666,1,12438,Hime-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15667,1,12439,Onyu-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15668,1,12440,I-sjima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15669,1,12441,Kakui-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15670,1,12442,Kitagi-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15671,1,12443,Ko-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15672,1,12444,Mae-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15673,1,12445,"Naga-shima, Okayama",0,Island,Island
10634,Checklist,native,1,0,1,0,2,15674,1,12446,Shiraishi-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15675,1,12447,Aguni-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15676,1,12448,Aka-shima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15677,1,12449,Fukaji-shima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15678,1,12450,Geruma-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15679,1,12451,Hamahiga-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15680,1,12452,Hateruma-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15681,1,12453,Hatoma-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15682,1,12454,Henza-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15683,1,12455,Ie-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15684,1,12456,Iheya-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15685,1,12457,Ikei-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15686,1,12458,Ikema-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15687,1,12459,Ioutori-shima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15688,1,12460,Irabu-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15689,1,255,Iriomotejima,1,Island,
10634,Checklist,native,1,0,1,0,2,15690,1,254,Ishigakijima,1,Island,
10634,Checklist,native,1,0,1,0,2,15691,1,12463,Izena-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15692,1,12464,Kitadaito-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15693,1,12465,Kohama-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15694,1,12466,Kouri-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15695,1,12467,Kuba-shima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15696,1,12468,Kudaka-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15697,1,252,Kumejima,1,Island,
10634,Checklist,native,1,0,1,0,2,15698,1,12470,Kurima-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15699,1,12471,Kuro-shima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15700,1,12472,Mae-shima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15701,1,12473,Minamidaito-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15702,1,12474,Minna-shima motobu,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15703,1,12475,Minna-shima tarama,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15704,1,253,Miyakojima,1,Island,
10634,Checklist,native,1,0,1,0,2,15705,1,12477,Noho-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15706,1,12478,Ogami-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15707,1,12479,Oha-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15708,1,251,Okinawajima,1,Island,
10634,Checklist,native,1,0,1,0,2,15709,1,12480,O-shima kume,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15710,1,12481,Sesoko-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15711,1,12482,Shimoji-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15712,1,12483,Taketomi-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15713,1,12484,Tarama-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15714,1,12485,Tokashiki-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15715,1,12486,Tonaki-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15716,1,12487,Tsuken-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15717,1,12488,Uotsuri-shima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15718,1,12489,Yagaji-shima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15719,1,12490,Yakabi-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15720,1,12491,Yanaha-jima,0,Island,Island
10634,Checklist,native,1,0,1,0,2,15721,1,256,Yonagunijima,1,Island,
10634,Checklist,native,1,0,1,0,2,15722,1,12493,Zamami-jima,1,Island,Island
10634,Checklist,native,1,0,1,0,2,15723,1,12494,Kabe-shima,0,Island,Island
