taxon_ID,taxon_name,taxon_author,taxon_lvl,lft,rgt
12217,Lathrocasis,,genus,18848,18849
12218,Gymnosteris,,genus,18846,18847
12219,Telesonix,,genus,19299,19300
12220,Pseudoreoxis,,genus,5624,5625
12221,Micromonolepis,,genus,3629,3630
12222,Redfieldia,,genus,30837,30838
12223,Cleistesiopsis,,genus,35367,35368
12224,Rugelia,,genus,8296,8297
12225,Galax,,genus,18286,18287
12226,Leiophyllum,,genus,18012,18013
12227,Monotropsis,,genus,18010,18011
12228,Oxydendrum,,genus,18008,18009
12229,Cladrastis,,genus,28602,28603
12230,Synandra,,genus,11578,11579
12231,Melanthium,,genus,36743,36744
12232,Stenanthium,,genus,36741,36742
12233,Cymophyllus,,genus,32231,32232
12234,Diphylleia,,genus,1977,1978
12235,Choenomeles,,genus,27428,27429
12236,Porteranthus,,genus,27426,27427
12237,Ancistrocactus,,genus,2605,2606
12238,Bradburia,,genus,8294,8295
12239,Vesalea,,genus,6346,6347
12240,Calycocarpum,,genus,2055,2056
12241,Isomeris,,genus,20424,20425
12242,Sidotheca,,genus,4337,4338
12243,Brandegea,,genus,26478,26479
12244,Dactylophyllum,,genus,18844,18845
12245,Salazaria,,genus,11576,11577
12246,Zauschneria,,genus,23698,23699
12247,Condaliopsis,,genus,27160,27161
12248,Chamaebatia,,genus,27424,27425
12249,Sarcodes,,genus,18006,18007
12250,Notholithocarpus,,genus,26778,26779
12251,Hesperolinon,,genus,24116,24117
12252,Leavenworthia,,genus,19896,19897
12253,Luina,,genus,8292,8293
12254,Rainiera,,genus,8290,8291
12255,Cusickiella,,genus,19894,19895
12256,Whipplea,,genus,19030,19031
12257,Nothochelone,,genus,13336,13337
12258,Elmera,,genus,19297,19298
12259,Cacaliopsis,,genus,8288,8289
12260,Rupertia,,genus,28600,28601
12261,Crocidium,,genus,8286,8287
12262,Anisocarpus,,genus,8284,8285
12263,Triphysaria,,genus,11200,11201
12264,Tonella,,genus,13334,13335
12265,Ancistrocarphus,,genus,8282,8283
12266,Blepharizonia,,genus,8280,8281
12267,Lagophylla,,genus,8278,8279
12268,Lessingia,,genus,8276,8277
12269,Monolopia,,genus,8274,8275
12270,Rigiopappus,,genus,8272,8273
12271,Ehrendorferia,,genus,2229,2230
12272,Hesperomecon,,genus,2227,2228
12273,Parvisedum,,genus,19185,19186
12274,Cerocarpus,,genus,23402,23403
12275,Pseudacacia,,genus,28598,28599
12276,Hastingsia,,genus,33679,33680
12277,Anelsonia,,genus,19892,19893
12278,Pityopus,,genus,18004,18005
12279,Darlingtonia,,genus,18244,18245
12280,Umbellularia,,genus,37499,37500
12281,Scoliopus,,genus,36615,36616
12282,Pseudotrillium,,genus,36739,36740
12283,Bensoniella,,genus,19295,19296
12284,Harbouria,,genus,5622,5623
12285,Chionophila,,genus,13332,13333
12286,Oreonana,,genus,5620,5621
12287,Holocarpha,,genus,8270,8271
12288,Jensia,,genus,8268,8269
12289,Orochaenactis,,genus,8266,8267
12290,Phalacroseris,,genus,8264,8265
12291,Pseudobahia,,genus,8262,8263
12292,Carlquistia,,genus,8260,8261
12293,Agnorhiza,,genus,8258,8259
12294,Turricula,,genus,14678,14679
12295,Draperia,,genus,14676,14677
12296,Oreobolopsis,,genus,32229,32230
12297,Scribneria,,genus,30835,30836
12298,Horkeliella,,genus,27422,27423
12299,Plectocolea,,genus,41949,41950
12300,Helonias,,genus,36737,36738
12301,Cimicifuga,,genus,1867,1868
12302,Vahlodea,,genus,30833,30834
12303,Montiastrum,,genus,2903,2904
12304,Calycadenia,,genus,8256,8257
12305,Hoita,,genus,28596,28597
12306,Sclerolinon,,genus,24114,24115
12307,Bolandra,,genus,19293,19294
12308,Asteranthe,,genus,37811,37812
12309,Lettowianthus,,genus,37809,37810
12310,Mkilua,,genus,37807,37808
12311,Cephalosphaera,,genus,38055,38056
12312,Grandidiera,,genus,25044,25045
12313,Pseudovigna,,genus,28594,28595
12314,Bivinia,,genus,24728,24729
12315,Dobera,,genus,20530,20531
12316,Pentarhopalopilia,,genus,4879,4880
12317,Haplocoelopsis,,genus,22188,22189
12318,Omphalogonus,,genus,15314,15315
12319,Carvalhoa,,genus,15312,15313
12320,Schizozygia,,genus,15310,15311
12321,Lamprothamnus,,genus,16866,16867
12322,Hilsenbergia,,genus,14674,14675
12323,Chlamydacanthus,,genus,12630,12631
12324,Monothecium,,genus,12628,12629
12325,Callopsis,,genus,37227,37228
12326,Hylebates,,genus,30831,30832
12327,Amauria,,genus,8254,8255
12328,Boeberastrum,,genus,8252,8253
12329,Trichocoronis,,genus,8250,8251
12330,Neoschroetera,,genus,29918,29919
12331,Suckleya,,genus,3627,3628
12332,Meliocarpus,,genus,5618,5619
12333,Hermodactylus,,genus,34247,34248
12334,Microsciadium,,genus,5616,5617
12335,Moltkia,,genus,14672,14673
12336,Pentapleura,,genus,11574,11575
12337,Uechtritzia,,genus,8248,8249
12338,Antitoxicum,,genus,15308,15309
12339,Actinolema,,genus,5614,5615
12340,Stizolophus,,genus,8246,8247
12341,Fuernrohria,,genus,5612,5613
12342,Merendera,,genus,36677,36678
12343,Schivereckia,,genus,19890,19891
12344,Iranecio,,genus,8244,8245
12345,Stenotaenia,,genus,5610,5611
12346,Bungea,,genus,11198,11199
12347,Theodorovia,,genus,10888,10889
12348,Didymophysa,,genus,19888,19889
12349,Dionysia,,genus,18428,18429
12350,Grammosciadium,,genus,5608,5609
12351,Heldreichia,,genus,19886,19887
12352,Tetrataenium,,genus,5606,5607
12353,Cnidiocarpa,,genus,5604,5605
12354,Peltariopsis,,genus,19884,19885
12355,Phelypaea,,genus,11196,11197
12356,Physoptychis,,genus,19882,19883
12357,Tongoloa,,genus,5602,5603
12358,Sameraria,,genus,19880,19881
12359,Trachelanthus,,genus,14670,14671
12360,Trachydium,,genus,5600,5601
12361,Trigonosciadium,,genus,5598,5599
12362,Vavilovia,,genus,28592,28593
12363,Pseudosempervivum,,genus,19878,19879
12364,Cymbocarpum,,genus,5596,5597
12365,Gongylosciadium,,genus,5594,5595
12366,Glaucosciadium,,genus,5592,5593
12367,Glycyrrhizopsis,,genus,28590,28591
12368,Gonocytisus,,genus,28588,28589
12369,Hammatolobium,,genus,28586,28587
12370,Telis,,genus,28584,28585
12371,Wulfenia,,genus,13330,13331
12372,Kemulariella,,genus,8242,8243
12373,Barbamine,,genus,19876,19877
12374,Callicephalus,,genus,8240,8241
12375,Sachokiella,,genus,10886,10887
12376,Chamaesciadium,,genus,5590,5591
12377,Eleutherospermum,,genus,5588,5589
12378,Psammophiliella,,genus,4055,4056
12379,Caucasalia,,genus,8238,8239
12380,Silaus,,genus,5586,5587
12381,Sobolewskia,,genus,19874,19875
12382,Staurophragma,,genus,13100,13101
12383,Ada,,genus,35365,35366
12384,Anguloa,,genus,35363,35364
12385,Diodonopsis,,genus,35361,35362
12386,Mendoncella,,genus,35359,35360
12387,Pachyphyllum,,genus,35357,35358
12388,Physinga,,genus,35355,35356
12389,Scelochiloides,,genus,35353,35354
12390,Stenoptera,,genus,35351,35352
12391,Vasqueziella,,genus,35349,35350
12392,Mitostigma,,genus,15306,15307
12393,Peltanthera,,genus,13752,13753
12394,Clytostoma,,genus,12088,12089
12395,Pereskiopsis,,genus,2603,2604
12396,Samaipaticereus,,genus,2601,2602
12397,Sulcorebutia,,genus,2599,2600
12398,Lassa,,genus,21014,21015
12399,Lourtella,,genus,23762,23763
12400,Cardenasiodendron,,genus,22498,22499
12401,Fagaras,,genus,21794,21795
12402,Acetosella,,genus,4335,4336
12403,Benzingia,,genus,35347,35348
12404,Billia,,genus,22186,22187
12405,Leucocarpus,,genus,11352,11353
12406,Ida,,genus,35345,35346
12407,Chondroscaphe,,genus,35343,35344
12408,Larnax,,genus,14132,14133
12409,Lycomormium,,genus,35341,35342
12410,Callipteris,,genus,16,17
12411,Stephanopodium,,genus,25180,25181
12412,Odontoglossum,,genus,35339,35340
12413,Hippotis,,genus,16864,16865
12414,Crossoglossa,,genus,35337,35338
12415,Porphyrostachys,,genus,35335,35336
12416,Porroglossum,,genus,35333,35334
12417,Sertifera,,genus,35331,35332
12418,Sigmatostalix,,genus,35329,35330
12419,Cyrtochiloides,,genus,35327,35328
12420,Schultesianthus,,genus,14130,14131
12421,Elasis,,genus,33071,33072
12422,Heppiella,,genus,13750,13751
12423,Dracula,,genus,35325,35326
12424,Altensteinia,,genus,35323,35324
12425,Dressleria,,genus,35321,35322
12426,Peltapteris,,genus,506,507
12427,Trianaea,,genus,14128,14129
12428,Oligactis,,genus,8236,8237
12429,Neonelsonia,,genus,5584,5585
12430,Gamblea,,genus,6174,6175
12431,Acroglochin,,genus,3625,3626
12432,Actinostemma,,genus,26476,26477
12433,Ancylostemon,,genus,13748,13749
12434,Antiotrema,,genus,14668,14669
12435,Phyllolobium,,genus,28582,28583
12436,Aucklandia,,genus,8234,8235
12437,Aniselytron,,genus,30829,30830
12438,Beesia,,genus,1865,1866
12439,Belostemma,,genus,15304,15305
12440,Bulleyia,,genus,35319,35320
12441,Carlemannia,,genus,14014,14015
12442,Chelonopsis,,genus,11572,11573
12443,Circaeaster,,genus,2197,2198
12444,Craigia,,genus,21012,21013
12445,Cyclobalanopsis,,genus,26776,26777
12446,Ichtyoselmis,,genus,2225,2226
12447,Dichotomanthes,,genus,27420,27421
12448,Dickinsia,,genus,5582,5583
12449,Dipelta,,genus,6344,6345
12450,Eucommia,,genus,17730,17731
12451,Euptelea,,genus,2303,2304
12452,Gaoligongshania,,genus,30827,30828
12453,Gleadovia,,genus,11194,11195
12454,Gutzlaffia,,genus,12626,12627
12455,Hemsleya,,genus,26474,26475
12456,Herpysma,,genus,35317,35318
12457,Lianthus,,genus,25422,25423
12458,Kingidium,,genus,35315,35316
12459,Sinosassafras,,genus,37497,37498
12460,Manglietia,,genus,38031,38032
12461,Acanthocalyx,,genus,6342,6343
12462,Neogyna,,genus,35313,35314
12463,Metapanax,,genus,6172,6173
12464,Nothopanax,,genus,6170,6171
12465,Notochaete,,genus,11570,11571
12466,Parasassafras,,genus,37495,37496
12467,Damrongia,,genus,13746,13747
12468,Heteropolygonatum,,genus,33677,33678
12469,Porandra,,genus,33069,33070
12470,Notoseris,,genus,8232,8233
12471,Pseudaechmanthera,,genus,12624,12625
12472,Pternopetalum,,genus,5580,5581
12473,Pterygiella,,genus,11192,11193
12474,Rabdosia,,genus,11568,11569
12475,Neomicrocalamus,,genus,30825,30826
12476,Reineckia,,genus,33221,33222
12477,Rubiteucris,,genus,11566,11567
12478,Sabina,,genus,38243,38244
12479,Sinocarum,,genus,5578,5579
12480,Sinolimprichtia,,genus,5576,5577
12481,Smithorchis,,genus,35311,35312
12482,Toricellia,,genus,18948,18949
12483,Physospermopsis,,genus,5574,5575
12484,Veratrilla,,genus,16128,16129
12485,Cochlianthus,,genus,28580,28581
12486,Cortia,,genus,5572,5573
12487,Cortiella,,genus,5570,5571
12488,Duhaldea,,genus,8230,8231
12489,Tibetia,,genus,28578,28579
12490,Leptoboea,,genus,13744,13745
12491,Devendraea,,genus,6340,6341
12492,Maharanga,,genus,14666,14667
12493,Treutlera,,genus,15302,15303
12494,Arcyosperma,,genus,19872,19873
12495,Bhutanthera,,genus,35309,35310
12496,Neobrachyactis,,genus,8228,8229
12497,Brachycaulos,,genus,27418,27419
12498,Cavea,,genus,8226,8227
12499,Chamaesium,,genus,5568,5569
12500,Spongiocarpella,,genus,28576,28577
12501,Chionocharis,,genus,14664,14665
12502,Cryptothladia,,genus,6338,6339
12503,Eriophyton,,genus,11564,11565
12504,Nayariophyton,,genus,21010,21011
12505,Tibetoseris,,genus,8224,8225
12506,Lepidostemon,,genus,19870,19871
12507,Microcaryum,,genus,14662,14663
12508,Nannoglottis,,genus,8222,8223
12509,Aorchis,,genus,35307,35308
12510,Oreosolen,,genus,13098,13099
12511,Paroxygraphis,,genus,1863,1864
12512,Solms-laubachia,,genus,19868,19869
12513,Pituranthos,,genus,5566,5567
12514,Pleurospermopsis,,genus,5564,5565
12515,Przewalskia,,genus,14126,14127
12516,Pycnoplinthopsis,,genus,19866,19867
12517,Risleya,,genus,35305,35306
12518,Tordyliopsis,,genus,5562,5563
12519,Pseudoyoungia,,genus,8220,8221
12520,Bryocarpum,,genus,18426,18427
12521,Xylopiastrum,,genus,37805,37806
12522,Hedbergia,,genus,11190,11191
12523,Chiliocephalum,,genus,8218,8219
12524,Cycniopsis,,genus,11188,11189
12525,Abdominea,,genus,35303,35304
12526,Abeliophyllum,,genus,13962,13963
12527,Abrahamia,,genus,22496,22497
12528,Afrocalliandra,,genus,28574,28575
12529,Acanthocladium,,genus,8216,8217
12530,Acanthogilia,,genus,18842,18843
12531,Chengiopanax,,genus,6168,6169
12532,Acidonia,,genus,1635,1636
12533,Acmanthera,,genus,25244,25245
12534,Acrophyllum,,genus,25946,25947
12535,Acrorchis,,genus,35301,35302
12536,Actinocheita,,genus,22494,22495
12537,Actinodium,,genus,23400,23401
12538,Actinostrobus,,genus,38241,38242
12539,Adenochlaena,,genus,24318,24319
12540,Adinauclea,,genus,16862,16863
12541,Aetheorhyncha,,genus,35299,35300
12542,Aetoxylon,,genus,20740,20741
12543,Agrostocrinum,,genus,34127,34128
12544,Ahernia,,genus,24726,24727
12545,Aistopetalum,,genus,25944,25945
12546,Alamania,,genus,35297,35298
12547,Alania,,genus,34455,34456
12548,Alantsilodendron,,genus,28572,28573
12549,Razafimandimbisonia,,genus,16860,16861
12550,Hesperalbizia,,genus,28570,28571
12551,Alepidocline,,genus,8214,8215
12552,Alexgeorgea,,genus,32081,32082
12553,Alfaroa,,genus,26740,26741
12554,Alfredia,,genus,8212,8213
12555,Allomarkgrafia,,genus,15300,15301
12556,Allosanthus,,genus,22184,22185
12557,Alluaudia,,genus,2879,2880
12558,Alsomitra,,genus,26472,26473
12559,Altoparadisium,,genus,30823,30824
12560,Alvimia,,genus,30821,30822
12561,Ambavia,,genus,37803,37804
12562,Amblyocarpum,,genus,8210,8211
12563,Amesiella,,genus,35295,35296
12564,Ammandra,,genus,33219,33220
12565,Ammodendron,,genus,28568,28569
12566,Ammopiptanthus,,genus,28566,28567
12567,Amparoa,,genus,35293,35294
12568,Ampelosicyos,,genus,26470,26471
12569,Ampelosycios,,genus,26468,26469
12570,Amphicarpum,,genus,30819,30820
12571,Amphipterygium,,genus,22492,22493
12572,Amyrea,,genus,24316,24317
12573,Amyxa,,genus,20738,20739
12574,Anarthria,,genus,32079,32080
12575,Andersonia,,genus,18002,18003
12576,Andradea,,genus,2991,2992
12577,Androtium,,genus,22490,22491
12578,Anemarrhena,,genus,33675,33676
12579,Anetanthus,,genus,13742,13743
12580,Anisothrix,,genus,8208,8209
12581,Anna,,genus,13740,13741
12582,Anomochloa,,genus,30817,30818
12583,Anomodon,,genus,38553,38554
12584,Anotea,,genus,21008,21009
12585,Anthericopsis,,genus,33067,33068
12586,Anthocercis,,genus,14124,14125
12587,Anthoceros,,genus,38463,38464
12588,Anthochlamys,,genus,3623,3624
12589,Anthopterus,,genus,18000,18001
12590,Anthotium,,genus,10720,10721
12591,Anthotroche,,genus,14122,14123
12592,Antiaropsis,,genus,26990,26991
12593,Aphanactis,,genus,8206,8207
12594,Aphandra,,genus,33217,33218
12595,Apochloa,,genus,30815,30816
12596,Apodiscus,,genus,23942,23943
12597,Apodocephala,,genus,8204,8205
12598,Apoplanesia,,genus,28564,28565
12599,Aracium,,genus,8202,8203
12600,Arapatiella,,genus,28562,28563
12601,Razoumofskya,,genus,4755,4756
12602,Archakebia,,genus,2179,2180
12603,Archboldiodendron,,genus,18746,18747
12604,Argyrocytisus,,genus,28560,28561
12605,Armeniaca,,genus,27416,27417
12606,Arthrophyllum,,genus,6166,6167
12607,Artorima,,genus,35291,35292
12608,Ascocentropsis,,genus,35289,35290
12609,Ascochilus,,genus,35287,35288
12610,Asepalum,,genus,11186,11187
12611,Aspidostemon,,genus,37493,37494
12612,Phyllitopsis,,genus,786,787
12613,Seorsus,,genus,23398,23399
12614,Asteropeia,,genus,4225,4226
12615,Astianthus,,genus,12086,12087
12616,Astilboides,,genus,19291,19292
12617,Astronia,,genus,23018,23019
12618,Astrotrichilia,,genus,21510,21511
12619,Astroworthia,,genus,34125,34126
12620,Atkinsonia,,genus,4591,4592
12621,Aztekium,,genus,2597,2598
12622,Astus,,genus,23396,23397
12623,Baimashania,,genus,19864,19865
12624,Balaustion,,genus,23394,23395
12625,Balizia,,genus,28558,28559
12626,Dryandra,,genus,1633,1634
12627,Barbeya,,genus,27280,27281
12628,Barcella,,genus,33215,33216
12629,Barkeria,,genus,35285,35286
12630,Barnebya,,genus,25242,25243
12631,Barthlottia,,genus,13096,13097
12632,Bdallophytum,,genus,21458,21459
12633,Beaufortia,,genus,23392,23393
12634,Beiselia,,genus,22658,22659
12635,Belemia,,genus,2989,2990
12636,Bellida,,genus,8200,8201
12637,Bentleya,,genus,6260,6261
12638,Berchemiella,,genus,27158,27159
12639,Blepharidium,,genus,16858,16859
12640,Blepharistemma,,genus,25828,25829
12641,Bognera,,genus,37225,37226
12642,Bolbostemma,,genus,26466,26467
12643,Bombacopsis,,genus,21006,21007
12644,Bonetiella,,genus,22488,22489
12645,Borneodendron,,genus,24314,24315
12646,Boschia,,genus,21004,21005
12647,Bottegoa,,genus,22182,22183
12648,Bracisepalum,,genus,35283,35284
12649,Brasiliocroton,,genus,24312,24313
12650,Brazoria,,genus,11562,11563
12651,Breonia,,genus,16856,16857
12652,Breviea,,genus,18616,18617
12653,Brochoneura,,genus,38053,38054
12654,Bromuniola,,genus,30813,30814
12655,Buckleya,,genus,4753,4754
12656,Budawangia,,genus,17998,17999
12657,Buergersiochloa,,genus,30811,30812
12658,Burasaia,,genus,2053,2054
12659,Burkillanthus,,genus,21792,21793
12660,Burretiodendron,,genus,21002,21003
12661,Burttdavya,,genus,16854,16855
12662,Petchia,,genus,15298,15299
12663,Cacosmia,,genus,8198,8199
12664,Cadia,,genus,28556,28557
12665,Calciphilopteris,,genus,894,895
12666,Calderonella,,genus,30809,30810
12667,Calibanus,,genus,33673,33674
12668,Caliphruria,,genus,33959,33960
12669,Calliandropsis,,genus,28554,28555
12670,Calodecaryia,,genus,21508,21509
12671,Calopyxis,,genus,23828,23829
12672,Calothamnus,,genus,23390,23391
12673,Calymmanthium,,genus,2595,2596
12674,Calyptrotheca,,genus,2877,2878
12675,Camptolepis,,genus,22180,22181
12676,Canastra,,genus,30807,30808
12677,Capurodendron,,genus,18614,18615
12678,Capuronia,,genus,23760,23761
12679,Capuronianthus,,genus,21506,21507
12680,Cardiochlamys,,genus,14376,14377
12681,Carpenteria,,genus,19028,19029
12682,Carpodinus,,genus,15296,15297
12683,Carria,,genus,18330,18331
12684,Schnabelia,,genus,11560,11561
12685,Castellanosia,,genus,2593,2594
12686,Castratella,,genus,23016,23017
12687,Cathaya,,genus,38375,38376
12688,Caucaea,,genus,35281,35282
12689,Caucanthus,,genus,25240,25241
12690,Cedrelopsis,,genus,21504,21505
12691,Cephalipterum,,genus,8196,8197
12692,Cephalomappa,,genus,24310,24311
12693,Cephalopentandra,,genus,26464,26465
12694,Cephalosorus,,genus,8194,8195
12695,Cephalotus,,genus,25886,25887
12696,Ceratiola,,genus,17996,17997
12697,Ceratocentron,,genus,35279,35280
12698,Ceratochilus,,genus,35277,35278
12699,Ceratoides,,genus,3621,3622
12700,Ceratolimon,,genus,4449,4450
12701,Cervantesia,,genus,4751,4752
12702,Ceuthostoma,,genus,26718,26719
12703,Chadsia,,genus,28552,28553
12704,Chaetanthus,,genus,32077,32078
12705,Chaetymenia,,genus,8192,8193
12706,Chalcanthus,,genus,19862,19863
12707,Chalema,,genus,26462,26463
12708,Chamguava,,genus,23388,23389
12709,Chelonistele,,genus,35275,35276
12710,Chelyocarpus,,genus,33213,33214
12711,Chichicaste,,genus,18980,18981
12712,Mayepea,,genus,13960,13961
12713,Chloroxylon,,genus,21790,21791
12714,Chondropetalum,,genus,32075,32076
12715,Chondrostylis,,genus,24308,24309
12716,Choricarpia,,genus,23386,23387
12717,Chorigyne,,genus,36801,36802
12718,Chorilaena,,genus,21788,21789
12719,Christensonia,,genus,35273,35274
12720,Chrysodium,,genus,892,893
12721,Chrysophthalmum,,genus,8190,8191
12722,Cibirhiza,,genus,15294,15295
12723,Cinnamosma,,genus,38191,38192
12724,Cionosicyos,,genus,26460,26461
12725,Cladostigma,,genus,14374,14375
12726,Cleghornia,,genus,15292,15293
12727,Cleisocentron,,genus,35271,35272
12728,Clematoclethra,,genus,18232,18233
12729,Cleobulia,,genus,28550,28551
12730,Cliftonia,,genus,18216,18217
12731,Cneoridium,,genus,21786,21787
12732,Cobana,,genus,34245,34246
12733,Cobananthus,,genus,13738,13739
12734,Cochliostema,,genus,33065,33066
12735,Coeliopsis,,genus,35269,35270
12736,Coelopleurum,,genus,5560,5561
12737,Coespeletia,,genus,8188,8189
12738,Coleocoma,,genus,8186,8187
12739,Colobocarpos,,genus,24306,24307
12740,Combretocarpus,,genus,26680,26681
12741,Comoranthus,,genus,13958,13959
12742,Conchopetalum,,genus,22178,22179
12743,Conostephium,,genus,17994,17995
12744,Conostylis,,genus,32991,32992
12745,Conzattia,,genus,28548,28549
12746,Copelandiopteris,,genus,890,891
12747,Cordisepalum,,genus,14372,14373
12748,Corsiopsis,,genus,36771,36772
12749,Corynanthera,,genus,23384,23385
12750,Cosmelia,,genus,17992,17993
12751,Cottendorfia,,genus,32627,32628
12752,Coutaportla,,genus,16852,16853
12753,Craibella,,genus,37801,37802
12754,Cranocarpus,,genus,28546,28547
12755,Craspidospermum,,genus,15290,15291
12756,Cratystylis,,genus,8184,8185
12757,Cremosperma,,genus,13736,13737
12758,Crenidium,,genus,14120,14121
12759,Croatiella,,genus,37223,37224
12760,Cryptopylos,,genus,35267,35268
12761,Cubilia,,genus,22176,22177
12762,Cudrania,,genus,26988,26989
12763,Cuitlauzina,,genus,35265,35266
12764,Lasiocephalus,,genus,8182,8183
12765,Curupira,,genus,4919,4920
12766,Cyathostegia,,genus,28544,28545
12767,Cyclocheilon,,genus,11184,11185
12768,Cylicomorpha,,genus,20562,20563
12769,Cymbaria,,genus,11182,11183
12770,Cymbidiella,,genus,35263,35264
12771,Cyperochloa,,genus,30805,30806
12772,Cyrtidiorchis,,genus,35261,35262
12773,Cytogonidium,,genus,32073,32074
12774,Daiotyla,,genus,35259,35260
12775,Damnxanthodium,,genus,8180,8181
12776,Danaeopsis,,genus,504,505
12777,Dandya,,genus,33671,33672
12778,Plinthanthesis,,genus,30803,30804
12779,Dasypogon,,genus,33569,33570
12780,Decaphalangium,,genus,25642,25643
