ref_ID,ref_long,geo_entity_ref,type,subset,taxon_ID,taxon_name,checklist,native_indicated,natural_indicated,end_ref,traits,restricted,proc_date
10176,"Adou Yao (2005) Diversité floristique et végétation dans le Parc National de Taï, Côte d'Ivoire. Tropenbos, Côte d'Ivoire, Abidjan, 92 Sp.","Taï National Park (southern part), Côte d'Ivoire",Checklist,all,2,Tracheophyta,1,0,0,0,0,0,2015-03-30
10177,"Hoang (2009) Uses and conservation of plant diversity in Ben En National Park, Vietnam. Thesis, National Herbarium of the Netherlands, Leiden University Branch.","Ben En National Park, Vietnam",Checklist,all,2,Tracheophyta,1,0,0,0,1,0,2015-03-31
10178,"Cuc Phuong National Park (2011) Flora of the Cuc Phuong National Park, 35p.","Cuc Phuong National Park, Vietnam",Checklist,all,2,Tracheophyta,1,0,0,0,0,0,2015-03-31
10179,"Limbu, Koirala & Shang (2013) A Checklist of Angiospermic Flora of Tinjure-Milke-Jaljale, Eastern Nepal. Nepal Journal of Science and Technology 13, 87–96.","Tinjure-Milke-Jaljale, Nepal",Checklist,all,6,Angiospermae,1,0,0,0,1,0,2015-04-01
10180,"SEINet (2015) SEINet Flora Projects. Available at: http://swbiodiversity.org/seinet/projects/index.php, last accessed  02.04.2015.","Protected Areas and Landscapes, USA",Species Database,all,2,Tracheophyta,1,0,0,0,0,0,2015-04-02
10181,"NPS (2015) NPSpecies. Available at: https://irma.nps.gov/NPSpecies/, last accessed  09.04.2015.","Protected Areas, USA",Species Database,all,2,Tracheophyta,1,1,0,0,0,0,2015-04-09
10182,"Assédé, Adomou & Sinsin (2012) Magnoliophyta, Biosphere Reserve of Pendjari, Atacora Province, Benin. Check list 8, 642–661.","Pendjari Biosphere Reserve, Benin",Checklist,all,6,Angiospermae,1,0,0,0,1,0,2015-04-09
10183,"Rahman (2013) Angiospermic Flora of Rajshahi District, Bangladesh. American Journal of Life Sciences 1, 105.","Rajshahi District, Bangladesh",Checklist,all,6,Angiospermae,1,0,0,0,1,0,2015-04-09
10184,"de la Luz, León, Rebman, Domínguez-León & Domínguez-Cadena (2008) The vascular flora and floristic relationships of the sierra de la Giganta in Baja California Sur, México. Revista mexicana de biodiversidad 79, 29–65.","Sierra de la Giganta, Mexico",Checklist,all,2,Tracheophyta,1,0,0,1,1,0,2015-04-13
10185,"Parks Canada (2015) Biotics Web Explorer. Available at: http://www.pc.gc.ca/apps/bos/BOSIntro_e.asp, last accessed  13.04.2015.","Protected Areas, Canada",Species Database,all,2,Tracheophyta,1,1,0,0,0,0,2015-04-14
10186,"ICIMOD (2015) Hindu Kush-Himalayan (HKH) Conservation Portal. Available at: http://www.icimod.org/hkhconservationportal/Initiatives.aspx, last accessed  21.04.2015.",Protected Areas in the Himalayas,Species Database,all,5,Spermatophyta,1,0,0,0,1,0,2015-04-21
10187,"Laliga, Benavent,, Conca, Signes & Nebot (2012) Catálogo de la flora del Parque Natural de la Sierra de Mariola (Alicante-Valencia). Flora Montiberica 51, 97-125.","Parque Natural Sierra Mariola, Spain",Checklist,all,2,Tracheophyta,1,0,0,0,0,0,2015-04-21
10188,"Scouppe (2011) Composition floristique et diversité de la végétation de la zone Est du Parc National de Taï (Côte d’Ivoire). Thesis, Université de Genève, 194p.","Taï National Park, Côte d'Ivoire",Checklist,all,2,Tracheophyta,1,0,0,0,1,0,2015-04-23
10189,"Yineger, Kelbessa, Bekele & Lulekal (2008) Floristic composition and structure of the dry afromontane forest at Bale Mountains National Park, Ethiopia. SINET: Ethiopian Journal of Science 31, 103–120.","Bale Mountains National Park (northern part), Ethiopia",Checklist,all,2,Tracheophyta,1,0,0,0,1,0,2015-04-23
10190,"Zanne, Tank, Cornwell, Eastman, Smith, FitzJohn, McGlinn, O'Meara, Moles, Reich, Royer, Soltis, Stevens, Westoby, Wright, Aarssen, Bertin, Calaminus, Govaerts, Hemmings, Leishman, Oleksyn, Soltis, Swenson, Warman & Beaulieu (2014) Three keys to the radiation of angiosperms into freezing environments. Nature 506, 89–92.",World,Checklist,all,6,Angiospermae,0,0,0,0,1,0,2015-04-28
10191,"Kleyer, Bekker, Knevel, Bakker, Thompson, Sonnenschein, Poschlod, van Groenendael, Klimeš, Klimešová, Klotz, Rusch, Hermy, Adriaens, Boedeltje, Bossuyt, Dannemann, Endels, Götzenberger, Hodgson, Jackel, Kühn, Kunzmann, Ozinga, Römermann, Stadler, Schlegelmilch, Steendam, Tackenberg, Wilmann, Cornelissen, Eriksson, Garnier & Peco (2008) The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96, 1266–1274.",North-Central Europe,Species Database,all,2,Tracheophyta,0,0,0,0,1,0,2015-04-29
10192,"Hawkins, Rueda, Rangel, Field, Diniz-Filho & Linder (2013) Community phylogenetics at the biogeographical scale: cold tolerance, niche conservatism and the structure of North American forests. Journal of Biogeography 41, 23–38.",North America,Checklist,other subset,5,Spermatophyta,0,0,0,0,1,0,2015-04-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,81,Amborellaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,82,Hydatellaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,83,Cabombaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,85,Austrobaileyaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,87,Schisandraceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,88,Canellaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,90,Saururaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,94,Magnoliaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,95,Degeneriaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,96,Himantandraceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,97,Eupomatiaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,99,Calycanthaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,101,Gomortegaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,107,Acoraceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,108,Araceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,109,Tofieldiaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,110,Alismataceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,111,Butomaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,112,Hydrocharitaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,113,Scheuchzeriaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,114,Aponogetonaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,115,Juncaginaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,116,Maundiaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,117,Zosteraceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,118,Potamogetonaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,119,Posidoniaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,120,Ruppiaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,121,Cymodoceaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,122,Petrosaviaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,123,Nartheciaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,124,Burmanniaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,125,Dioscoreaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,126,Triuridaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,127,Velloziaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,128,Stemonaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,129,Cyclanthaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,130,Pandanaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,131,Campynemataceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,132,Corsiaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,133,Melanthiaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,134,Petermanniaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,135,Alstroemeriaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,136,Colchicaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,137,Philesiaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,138,Ripogonaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,139,Smilacaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,140,Liliaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,141,Orchidaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,142,Boryaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,143,Blandfordiaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,144,Asteliaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,145,Lanariaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,146,Hypoxidaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,147,Doryanthaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,148,Ixioliriaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,149,Tecophilaeaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,150,Iridaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,151,Xeronemataceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,152,Asphodelaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,153,Amaryllidaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,154,Asparagaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,155,Dasypogonaceae,1,1,1,1,1,0,2015-05-29
10193,"WCSP (2014) World Checklist of Selected Plant Families. Available at: http://apps.kew.org/wcsp/home.do, last accessed  01.12.2014.",World,Species Database,all,156,Arecaceae,1,1,1,1,1,0,2015-05-29
